1, 12.000000, 9.571068, 0.922258, -0.000662, -2.448389, 0 
2, 12.000000, 8.820775, 0.869052, -0.003735, -2.394888, 0 
3, 12.000000, 8.277827, 0.818853, -0.011766, -2.345324, 0 
4, 12.000000, 7.964175, 0.767341, -0.026435, -2.295628, 0 
5, 12.000000, 7.447527, 0.720124, -0.046783, -2.251169, 0 
6, 12.000000, 7.080526, 0.674504, -0.074676, -2.209086, 0 
7, 12.000000, 6.712339, 0.637669, -0.107461, -2.175501, 0 
8, 2.400000, 12.000000, 0.610955, -0.144143, -2.150749, 0 
9, 12.000000, 6.279694, 0.589159, -0.175834, -2.128947, 0 
10, 2.400000, 12.000000, 0.560776, -0.208870, -2.098643, 0 
11, 12.000000, 6.000000, 0.540018, -0.236481, -2.074575, 0 
12, 2.400000, 12.000000, 0.511528, -0.264721, -2.040693, 0 
13, 12.000000, 6.000000, 0.490344, -0.288796, -2.013126, 0 
14, 2.400000, 12.000000, 0.461720, -0.312261, -1.975893, 0 
15, 12.000000, 6.000000, 0.440852, -0.332480, -1.945711, 0 
16, 2.400000, 12.000000, 0.413150, -0.347905, -1.907946, 0 
17, 12.000000, 6.000000, 0.389828, -0.361953, -1.873439, 0 
18, 2.400000, 12.000000, 0.360235, -0.372533, -1.830859, 0 
19, 12.000000, 6.000000, 0.338427, -0.381500, -1.795872, 0 
20, 12.000000, 6.000000, 0.310098, -0.384649, -1.753761, 0 
21, 2.400000, 12.000000, 0.292963, -0.398102, -1.710689, 0 
22, 2.400000, 12.000000, 0.283836, -0.409245, -1.675794, 0 
23, 12.000000, 6.000000, 0.266585, -0.407076, -1.640106, 0 
24, 12.000000, 12.000000, 0.244629, -0.397918, -1.596909, 0 
25, 12.000000, 12.000000, 0.233426, -0.393426, -1.539618, 0 
26, 12.000000, 12.000000, 0.228890, -0.388890, -1.479653, 0 
27, 12.000000, 12.000000, 1.330536, -0.384443, -1.420311, 1 
28, 12.000000, 12.000000, 1.272080, -0.380049, -1.361922, 1 
29, 12.000000, 12.000000, 1.210497, -0.376209, -1.300388, 1 
30, 12.000000, 12.000000, 1.150899, -0.372428, -1.240832, 1 
31, 12.000000, 11.467677, 1.091451, -0.368674, -1.181417, 1 
32, 12.000000, 10.816589, 1.033238, -0.365490, -1.123224, 1 
33, 12.000000, 10.206095, 0.976664, -0.364084, -1.066656, 1 
34, 12.000000, 9.739096, 0.921425, -0.365675, -1.011407, 1 
35, 12.000000, 8.963124, 0.867321, -0.371284, -0.957248, 1 
36, 12.000000, 8.762490, 0.815973, -0.381731, -0.905683, 1 
37, 12.000000, 7.967549, 0.767929, -0.397712, -0.857003, 1 
38, 12.000000, 7.891896, 0.723741, -0.419641, -0.811279, 1 
39, 12.000000, 7.261594, 0.686029, -0.447734, -0.770396, 1 
40, 2.400000, 12.000000, 0.657327, -0.480294, -0.736226, 1 
41, 12.000000, 6.741812, 0.636236, -0.506405, -0.709162, 1 
42, 2.400000, 12.000000, 0.607002, -0.532087, -0.672097, 1 
43, 12.000000, 6.629601, 0.585108, -0.551961, -0.642723, 1 
44, 12.000000, 6.381114, 0.552948, -0.569444, -0.601746, 1 
45, 2.400000, 12.000000, 0.530078, -0.595317, -0.564983, 1 
46, 12.000000, 6.000000, 0.512984, -0.616062, -0.534506, 1 
47, 2.400000, 12.000000, 0.490621, -0.635767, -0.495785, 1 
48, 12.000000, 6.000000, 0.475072, -0.653013, -0.463948, 1 
49, 2.400000, 12.000000, 0.453083, -0.666253, -0.423906, 1 
50, 12.000000, 6.000000, 0.437251, -0.677285, -0.390864, 1 
51, 2.400000, 12.000000, 0.413998, -0.685122, -0.346300, 1 
52, 12.000000, 6.000000, 0.398415, -0.692369, -0.309693, 1 
53, 2.400000, 12.000000, 0.377336, -0.694414, -0.264787, 1 
54, 12.000000, 6.000000, 0.364507, -0.697321, -0.228130, 1 
55, 2.400000, 12.000000, 0.347025, -0.694330, -0.183002, 1 
56, 12.000000, 6.000000, 0.337208, -0.692485, -0.146239, 1 
57, 2.400000, 12.000000, 0.323984, -0.683731, -0.102791, 1 
58, 12.000000, 6.000000, 0.317545, -0.677545, -0.066457, 1 
59, 12.000000, 12.000000, 0.303635, -0.663635, -0.024725, 1 
60, 12.000000, 12.000000, 0.292005, -0.652005, 0.028142, 1 
61, 12.000000, 12.000000, 0.276350, -0.636350, 0.088448, 1 
62, 12.000000, 12.000000, 1.372831, -0.621811, 0.143578, 2 
63, 12.000000, 12.000000, 1.313308, -0.607026, 0.201358, 2 
64, 12.000000, 12.000000, 1.253605, -0.592175, 0.259318, 2 
65, 12.000000, 12.000000, 1.193386, -0.577193, 0.317791, 2 
66, 12.000000, 12.000000, 1.134812, -0.562355, 0.374595, 2 
67, 12.000000, 12.000000, 1.077271, -0.547992, 0.430483, 2 
68, 12.000000, 12.000000, 1.020321, -0.533774, 0.485817, 2 
69, 12.000000, 12.000000, 0.959957, -0.518696, 0.544489, 2 
70, 12.000000, 12.000000, 0.895170, -0.502506, 0.607492, 2 
71, 12.000000, 12.000000, 0.835171, -0.487502, 0.665875, 2 
72, 12.000000, 12.000000, 0.776478, -0.472814, 0.723027, 2 
73, 12.000000, 12.000000, 0.716832, -0.457875, 0.781158, 2 
74, 12.000000, 12.000000, 0.657946, -0.443109, 0.838616, 2 
75, 12.000000, 12.000000, 0.599448, -0.428420, 0.895778, 2 
76, 12.000000, 12.000000, 0.539720, -0.413299, 0.954217, 2 
77, 12.000000, 12.000000, 0.480232, -0.398204, 1.012578, 2 
78, 12.000000, 10.844126, 0.421555, -0.383258, 1.070362, 2 
79, 12.000000, 11.113055, 0.366097, -0.369938, 1.125734, 2 
80, 12.000000, 9.523913, 0.310698, -0.358650, 1.182861, 2 
81, 12.000000, 6.923812, 0.261874, -0.351232, 1.236209, 2 
82, 12.000000, 6.060015, 0.226287, -0.350966, 1.281433, 2 
83, 2.400000, 12.000000, 0.202484, -0.359536, 1.325308, 2 
84, 12.000000, 6.000000, 0.188706, -0.367057, 1.362241, 2 
85, 2.400000, 12.000000, 0.174910, -0.369431, 1.406567, 2 
86, 2.400000, 12.000000, 0.172525, -0.372395, 1.443299, 2 
87, 12.000000, 6.000000, 0.162181, -0.362181, 1.476531, 2 
88, 12.000000, 12.000000, 0.144044, -0.344044, 1.516249, 2 
89, 12.000000, 12.000000, -1.000000, -0.325767, 1.572293, -1 
90, 12.000000, 12.000000, -1.000000, -0.307532, 1.628820, -1 
91, 12.000000, 12.000000, -1.000000, -0.289326, 1.685349, -1 
92, 12.000000, 12.000000, -1.000000, -0.271651, 1.737267, -1 
93, 12.000000, 12.000000, -1.000000, -0.251789, 1.795371, -1 
94, 12.000000, 12.000000, -1.000000, -0.232417, 1.852152, -1 
95, 12.000000, 12.000000, -1.000000, -0.212706, 1.909857, -1 
96, 12.000000, 12.000000, -1.000000, -0.193219, 1.966904, -1 
97, 12.000000, 12.000000, -1.000000, -0.174092, 2.022906, -1 
98, 12.000000, 12.000000, -1.000000, -0.154400, 2.074452, -1 
99, 12.000000, 12.000000, -1.000000, -0.131323, 2.130525, -1 
100, 12.000000, 12.000000, -1.000000, -0.108537, 2.186077, -1 
101, 12.000000, 12.000000, -1.000000, -0.086065, 2.240679, -1 
102, 12.000000, 12.000000, -1.000000, -0.062901, 2.296972, -1 
103, 12.000000, 2.400000, -1.000000, -0.040425, 2.352368, -1 
104, 2.400000, 12.000000, -1.000000, -0.031702, 2.387393, -1 
