100,100,0.05,0,0.902996834435,0.966694471122
100,100,0.05,20,0.948465694723,0.991155718285
100,100,0.05,40,0.943321483986,0.987635398079
100,100,0.05,60,0.922770951887,0.996516896596
100,100,0.05,80,0.917903259809,0.992957775686
100,100,0.05,100,0.897731875682,0.996093754977
100,100,0.1,0,0.902649855007,0.963194417721
100,100,0.1,20,0.964317903035,1.0
100,100,0.1,40,0.957750148055,1.0
100,100,0.1,60,0.938030356926,0.996528986483
100,100,0.1,80,0.933792106865,0.996471422157
100,100,0.1,100,0.922089525825,0.988558477939
100,100,0.2,0,0.948231914356,1.0
100,100,0.2,20,0.983912391114,1.0
100,100,0.2,40,0.977996756266,1.0
100,100,0.2,60,0.971123939632,1.0
100,100,0.2,80,0.962601078705,1.0
100,100,0.2,100,0.939747831227,0.992322494671
100,100,0.4,0,0.987300380359,1.0
100,100,0.4,20,0.994287749724,1.0
100,100,0.4,40,0.993233134155,1.0
100,100,0.4,60,0.991973864385,1.0
100,100,0.4,80,0.991515349423,1.0
100,100,0.4,100,0.990679993009,1.0
100,200,0.05,0,0.762468239056,0.757157128105
100,200,0.05,20,0.861641461811,0.87728081791
100,200,0.05,40,0.861232057994,0.910651849011
100,200,0.05,60,0.825889325462,0.801763660262
100,200,0.05,80,0.800917635084,0.821725727134
100,200,0.05,100,0.767266381264,0.801254654239
100,200,0.1,0,0.818779384993,0.869776792478
100,200,0.1,20,0.90452170358,0.924673219755
100,200,0.1,40,0.894209520171,0.953331026057
100,200,0.1,60,0.874565624002,0.91100667821
100,200,0.1,80,0.854654014544,0.925263737345
100,200,0.1,100,0.813653676521,0.905479374318
100,200,0.2,0,0.860249479375,0.924971326948
100,200,0.2,20,0.931904905241,0.989330589889
100,200,0.2,40,0.922871178779,0.988932044994
100,200,0.2,60,0.89433469546,0.95489504396
100,200,0.2,80,0.880544825215,0.934173231537
100,200,0.2,100,0.854336015994,0.91275102558
100,200,0.4,0,0.931246615891,0.986644607198
100,200,0.4,20,0.97438994804,1.0
100,200,0.4,40,0.972733558465,0.997308935964
100,200,0.4,60,0.941342010064,0.984544359533
100,200,0.4,80,0.943013988038,1.0
100,200,0.4,100,0.909195655129,0.985775490504
100,400,0.05,0,0.775174825017,0.798259227005
100,400,0.05,20,0.874842601462,0.922313538122
100,400,0.05,40,0.870651001781,0.917698789855
100,400,0.05,60,0.830539245626,0.859937175049
100,400,0.05,80,0.80201110544,0.804377112132
100,400,0.05,100,0.763999410174,0.734690372925
100,400,0.1,0,0.794900132242,0.796187770857
100,400,0.1,20,0.908258719985,0.956204015714
100,400,0.1,40,0.891108283434,0.922456643184
100,400,0.1,60,0.855748092235,0.877713733282
100,400,0.1,80,0.843526876407,0.918516788396
100,400,0.1,100,0.801335644593,0.849685057782
100,400,0.2,0,0.837472060088,0.881725826266
100,400,0.2,20,0.946225214853,0.987639218934
100,400,0.2,40,0.879250195686,0.852506480507
100,400,0.2,60,0.874764584891,0.931619648227
100,400,0.2,80,0.867805343644,0.935046360756
100,400,0.2,100,0.835336871919,0.864491854223
100,400,0.4,0,0.919112113568,0.986495817696
100,400,0.4,20,0.975729979197,1.0
100,400,0.4,40,0.965887873314,0.997191801904
100,400,0.4,60,0.937638178555,0.987616258322
100,400,0.4,80,0.931797573282,0.986953871843
100,400,0.4,100,0.912800571884,0.992912857552
100,800,0.05,0,0.742432891826,0.681687100179
100,800,0.05,20,0.86929978742,0.912459302045
100,800,0.05,40,0.842570783048,0.842253854947
100,800,0.05,60,0.819738865825,0.822263219971
100,800,0.05,80,0.785130529046,0.816873431878
100,800,0.05,100,0.78217300924,0.862258280861
100,800,0.1,0,0.772764999011,0.787843576848
100,800,0.1,20,0.898906656246,0.946665435656
100,800,0.1,40,0.868086578517,0.880860123637
100,800,0.1,60,0.846946041114,0.882035466306
100,800,0.1,80,0.811675206075,0.852238575611
100,800,0.1,100,0.806699509668,0.844597459631
100,800,0.2,0,0.849329898233,0.916214863002
100,800,0.2,20,0.934279997017,0.986638361545
100,800,0.2,40,0.910560856677,0.976304439639
100,800,0.2,60,0.882870119383,0.944782768567
100,800,0.2,80,0.850792056147,0.900649602495
100,800,0.2,100,0.83776724769,0.901444584633
100,800,0.4,0,0.917817391697,0.989771654584
100,800,0.4,20,0.972613657841,0.997347481663
100,800,0.4,40,0.966043009049,0.99720436302
100,800,0.4,60,0.932275151219,0.987130165924
100,800,0.4,80,0.932035821766,0.993449089996
100,800,0.4,100,0.909622677727,0.979382181331
100,1600,0.05,0,0.486681396514,0.179159193453
100,1600,0.05,20,0.76311129984,0.614625747976
100,1600,0.05,40,0.717815206302,0.518347857969
